trace_id,event_name,start_time,start_weekday,end_time,duration,resource,adapted
174,B,2022-08-15 16:30:00+00:00,0,2022-08-15 17:00:00+00:00,30.0,Default Resource-000007,False
174,C,2022-08-15 17:00:00+00:00,0,2022-08-15 18:30:00+00:00,90.0,Default Resource-000004,False
174,D,2022-08-15 18:30:00+00:00,0,2022-08-15 19:00:00+00:00,30.0,Default Resource-000001,False
174,E,2022-08-15 19:00:00+00:00,0,2022-08-15 19:30:00+00:00,30.0,Default Resource-000008,False
174,F,2022-08-15 19:30:00+00:00,0,2022-08-15 20:00:00+00:00,30.0,Default Resource-000005,False
174,process end event,2022-08-15 20:00:00+00:00,0,2022-08-15 20:00:00+00:00,0.0,NA,False
175,process start event,2022-08-15 16:30:00+00:00,0,2022-08-15 16:30:00+00:00,0.0,NA,False
175,A,2022-08-15 16:30:00+00:00,0,2022-08-15 17:00:00+00:00,30.0,Default Resource-000006,False
175,B,2022-08-15 17:00:00+00:00,0,2022-08-15 17:40:00+00:00,40.0,Default Resource-000003,False
175,C,2022-08-15 17:40:00+00:00,0,2022-08-15 18:40:00+00:00,60.0,Default Resource-000010,False
175,D,2022-08-15 18:40:00+00:00,0,2022-08-15 19:10:00+00:00,30.0,Default Resource-000007,False
175,E,2022-08-15 19:10:00+00:00,0,2022-08-15 19:40:00+00:00,30.0,Default Resource-000004,False
175,F,2022-08-15 19:40:00+00:00,0,2022-08-15 20:10:00+00:00,30.0,Default Resource-000001,False
175,process end event,2022-08-15 20:10:00+00:00,0,2022-08-15 20:10:00+00:00,0.0,NA,False
176,process start event,2022-08-15 17:00:00+00:00,0,2022-08-15 17:00:00+00:00,0.0,NA,True
176,A,2022-08-15 17:00:00+00:00,0,2022-08-16 09:30:00+00:00,990.0,Default Resource-000002,True
176,B,2022-08-16 09:30:00+00:00,1,2022-08-16 10:20:00+00:00,50.0,Default Resource-000009,True
176,C,2022-08-16 10:20:00+00:00,1,2022-08-16 10:50:00+00:00,30.0,Default Resource-000006,True
176,D,2022-08-16 10:50:00+00:00,1,2022-08-16 11:20:00+00:00,30.0,Default Resource-000003,True
176,F,2022-08-16 12:20:00+00:00,1,2022-08-16 12:50:00+00:00,30.0,Default Resource-000007,True
176,process end event,2022-08-16 12:50:00+00:00,1,2022-08-16 12:50:00+00:00,0.0,NA,True
177,process start event,2022-08-16 09:30:00+00:00,1,2022-08-16 09:30:00+00:00,0.0,NA,False
177,A,2022-08-16 09:30:00+00:00,1,2022-08-16 10:00:00+00:00,30.0,Default Resource-000008,False
177,B,2022-08-16 10:00:00+00:00,1,2022-08-16 11:00:00+00:00,60.0,Default Resource-000005,False
177,C,2022-08-16 11:00:00+00:00,1,2022-08-16 12:00:00+00:00,60.0,Default Resource-000002,False
177,D,2022-08-16 12:00:00+00:00,1,2022-08-16 12:30:00+00:00,30.0,Default Resource-000009,False
177,E,2022-08-16 12:30:00+00:00,1,2022-08-16 13:00:00+00:00,30.0,Default Resource-000006,False
177,F,2022-08-16 13:00:00+00:00,1,2022-08-16 13:30:00+00:00,30.0,Default Resource-000003,False
177,process end event,2022-08-16 13:30:00+00:00,1,2022-08-16 13:30:00+00:00,0.0,NA,False
178,process start event,2022-08-16 10:00:00+00:00,1,2022-08-16 10:00:00+00:00,0.0,NA,True
178,A,2022-08-16 10:00:00+00:00,1,2022-08-16 10:30:00+00:00,30.0,Default Resource-000004,True
178,B,2022-08-16 10:30:00+00:00,1,2022-08-16 11:20:00+00:00,50.0,Default Resource-000001,True
178,C,2022-08-16 11:20:00+00:00,1,2022-08-16 12:50:00+00:00,90.0,Default Resource-000008,True
178,D,2022-08-16 12:50:00+00:00,1,2022-08-16 13:20:00+00:00,30.0,Default Resource-000005,True
178,F,2022-08-16 14:20:00+00:00,1,2022-08-16 14:50:00+00:00,30.0,Default Resource-000009,True
178,process end event,2022-08-16 14:50:00+00:00,1,2022-08-16 14:50:00+00:00,0.0,NA,True
179,process start event,2022-08-16 10:30:00+00:00,1,2022-08-16 10:30:00+00:00,0.0,NA,False
179,A,2022-08-16 10:30:00+00:00,1,2022-08-16 11:00:00+00:00,30.0,Default Resource-000010,False
179,B,2022-08-16 11:00:00+00:00,1,2022-08-16 11:40:00+00:00,40.0,Default Resource-000007,False
179,C,2022-08-16 11:40:00+00:00,1,2022-08-16 12:40:00+00:00,60.0,Default Resource-000004,False
179,D,2022-08-16 12:40:00+00:00,1,2022-08-16 13:10:00+00:00,30.0,Default Resource-000001,False
179,E,2022-08-16 13:10:00+00:00,1,2022-08-16 13:40:00+00:00,30.0,Default Resource-000008,False
179,F,2022-08-16 13:40:00+00:00,1,2022-08-16 14:10:00+00:00,30.0,Default Resource-000005,False
179,process end event,2022-08-16 14:10:00+00:00,1,2022-08-16 14:10:00+00:00,0.0,NA,False
180,process start event,2022-08-16 11:00:00+00:00,1,2022-08-16 11:00:00+00:00,0.0,NA,False
180,A,2022-08-16 11:00:00+00:00,1,2022-08-16 11:30:00+00:00,30.0,Default Resource-000006,False
180,B,2022-08-16 11:30:00+00:00,1,2022-08-16 12:00:00+00:00,30.0,Default Resource-000003,False
180,C,2022-08-16 12:00:00+00:00,1,2022-08-16 12:30:00+00:00,30.0,Default Resource-000010,False
180,D,2022-08-16 12:30:00+00:00,1,2022-08-16 13:00:00+00:00,30.0,Default Resource-000007,False
180,E,2022-08-16 13:00:00+00:00,1,2022-08-16 13:30:00+00:00,30.0,Default Resource-000004,False
180,F,2022-08-16 13:30:00+00:00,1,2022-08-16 14:00:00+00:00,30.0,Default Resource-000001,False
180,process end event,2022-08-16 14:00:00+00:00,1,2022-08-16 14:00:00+00:00,0.0,NA,False
181,process start event,2022-08-16 11:30:00+00:00,1,2022-08-16 11:30:00+00:00,0.0,NA,False
181,A,2022-08-16 11:30:00+00:00,1,2022-08-16 12:00:00+00:00,30.0,Default Resource-000002,False
181,B,2022-08-16 12:00:00+00:00,1,2022-08-16 12:40:00+00:00,40.0,Default Resource-000009,False
181,C,2022-08-16 12:40:00+00:00,1,2022-08-16 13:40:00+00:00,60.0,Default Resource-000006,False
181,D,2022-08-16 13:40:00+00:00,1,2022-08-16 14:10:00+00:00,30.0,Default Resource-000003,False
181,E,2022-08-16 14:10:00+00:00,1,2022-08-16 14:40:00+00:00,30.0,Default Resource-000010,False
181,F,2022-08-16 14:40:00+00:00,1,2022-08-16 15:10:00+00:00,30.0,Default Resource-000007,False
181,process end event,2022-08-16 15:10:00+00:00,1,2022-08-16 15:10:00+00:00,0.0,NA,False
182,process start event,2022-08-16 12:00:00+00:00,1,2022-08-16 12:00:00+00:00,0.0,NA,True
182,A,2022-08-16 12:00:00+00:00,1,2022-08-16 12:30:00+00:00,30.0,Default Resource-000008,True
182,B,2022-08-16 12:30:00+00:00,1,2022-08-16 13:20:00+00:00,50.0,Default Resource-000005,True
182,C,2022-08-16 13:20:00+00:00,1,2022-08-16 14:50:00+00:00,90.0,Default Resource-000002,True
182,D,2022-08-16 14:50:00+00:00,1,2022-08-16 15:20:00+00:00,30.0,Default Resource-000009,True
182,F,2022-08-16 16:20:00+00:00,1,2022-08-16 16:50:00+00:00,30.0,Default Resource-000003,True
182,process end event,2022-08-16 16:50:00+00:00,1,2022-08-16 16:50:00+00:00,0.0,NA,True
183,process start event,2022-08-16 12:30:00+00:00,1,2022-08-16 12:30:00+00:00,0.0,NA,False
183,A,2022-08-16 12:30:00+00:00,1,2022-08-16 13:00:00+00:00,30.0,Default Resource-000004,False
183,B,2022-08-16 13:00:00+00:00,1,2022-08-16 14:00:00+00:00,60.0,Default Resource-000001,False
183,C,2022-08-16 14:00:00+00:00,1,2022-08-16 15:00:00+00:00,60.0,Default Resource-000008,False
183,D,2022-08-16 15:00:00+00:00,1,2022-08-16 15:30:00+00:00,30.0,Default Resource-000005,False
183,E,2022-08-16 15:30:00+00:00,1,2022-08-16 16:00:00+00:00,30.0,Default Resource-000002,False
183,F,2022-08-16 16:00:00+00:00,1,2022-08-16 16:30:00+00:00,30.0,Default Resource-000009,False
183,process end event,2022-08-16 16:30:00+00:00,1,2022-08-16 16:30:00+00:00,0.0,NA,False
184,process start event,2022-08-16 13:00:00+00:00,1,2022-08-16 13:00:00+00:00,0.0,NA,False
184,A,2022-08-16 13:00:00+00:00,1,2022-08-16 13:30:00+00:00,30.0,Default Resource-000010,False
184,B,2022-08-16 13:30:00+00:00,1,2022-08-16 14:20:00+00:00,50.0,Default Resource-000007,False
184,C,2022-08-16 14:20:00+00:00,1,2022-08-16 14:50:00+00:00,30.0,Default Resource-000004,False
184,D,2022-08-16 14:50:00+00:00,1,2022-08-16 15:20:00+00:00,30.0,Default Resource-000001,False
184,E,2022-08-16 15:20:00+00:00,1,2022-08-16 15:50:00+00:00,30.0,Default Resource-000008,False
184,F,2022-08-16 15:50:00+00:00,1,2022-08-16 16:20:00+00:00,30.0,Default Resource-000005,False
184,process end event,2022-08-16 16:20:00+00:00,1,2022-08-16 16:20:00+00:00,0.0,NA,False
185,process start event,2022-08-16 13:30:00+00:00,1,2022-08-16 13:30:00+00:00,0.0,NA,False
185,A,2022-08-16 13:30:00+00:00,1,2022-08-16 14:00:00+00:00,30.0,Default Resource-000006,False
185,B,2022-08-16 14:00:00+00:00,1,2022-08-16 14:40:00+00:00,40.0,Default Resource-000003,False
185,C,2022-08-16 14:40:00+00:00,1,2022-08-16 15:40:00+00:00,60.0,Default Resource-000010,False
185,D,2022-08-16 15:40:00+00:00,1,2022-08-16 16:10:00+00:00,30.0,Default Resource-000007,False
185,E,2022-08-16 16:10:00+00:00,1,2022-08-16 16:40:00+00:00,30.0,Default Resource-000004,False
185,F,2022-08-16 16:40:00+00:00,1,2022-08-16 17:10:00+00:00,30.0,Default Resource-000001,False
185,process end event,2022-08-16 17:10:00+00:00,1,2022-08-16 17:10:00+00:00,0.0,NA,False
186,process start event,2022-08-16 14:00:00+00:00,1,2022-08-16 14:00:00+00:00,0.0,NA,False
186,A,2022-08-16 14:00:00+00:00,1,2022-08-16 14:30:00+00:00,30.0,Default Resource-000002,False
186,B,2022-08-16 14:30:00+00:00,1,2022-08-16 15:00:00+00:00,30.0,Default Resource-000009,False
186,C,2022-08-16 15:00:00+00:00,1,2022-08-16 16:30:00+00:00,90.0,Default Resource-000006,False
186,D,2022-08-16 16:30:00+00:00,1,2022-08-16 17:00:00+00:00,30.0,Default Resource-000003,False
186,E,2022-08-16 17:00:00+00:00,1,2022-08-16 17:30:00+00:00,30.0,Default Resource-000010,False
186,F,2022-08-16 17:30:00+00:00,1,2022-08-16 18:00:00+00:00,30.0,Default Resource-000007,False
186,process end event,2022-08-16 18:00:00+00:00,1,2022-08-16 18:00:00+00:00,0.0,NA,False
187,process start event,2022-08-16 14:30:00+00:00,1,2022-08-16 14:30:00+00:00,0.0,NA,True
187,A,2022-08-16 14:30:00+00:00,1,2022-08-16 15:00:00+00:00,30.0,Default Resource-000008,True
187,B,2022-08-16 15:00:00+00:00,1,2022-08-16 15:40:00+00:00,40.0,Default Resource-000005,True
187,C,2022-08-16 15:40:00+00:00,1,2022-08-16 16:40:00+00:00,60.0,Default Resource-000002,True
187,D,2022-08-16 16:40:00+00:00,1,2022-08-16 17:10:00+00:00,30.0,Default Resource-000009,True
187,F,2022-08-16 18:10:00+00:00,1,2022-08-17 10:40:00+00:00,990.0,Default Resource-000003,True
187,process end event,2022-08-17 10:40:00+00:00,2,2022-08-17 10:40:00+00:00,0.0,NA,True
188,process start event,2022-08-16 15:00:00+00:00,1,2022-08-16 15:00:00+00:00,0.0,NA,True
188,A,2022-08-16 15:00:00+00:00,1,2022-08-16 15:30:00+00:00,30.0,Default Resource-000004,True
188,B,2022-08-16 15:30:00+00:00,1,2022-08-16 16:20:00+00:00,50.0,Default Resource-000001,True
188,C,2022-08-16 16:20:00+00:00,1,2022-08-16 16:50:00+00:00,30.0,Default Resource-000008,True
188,D,2022-08-16 16:50:00+00:00,1,2022-08-16 17:20:00+00:00,30.0,Default Resource-000005,True
188,F,2022-08-18 02:20:00+00:00,3,2022-08-18 02:50:00+00:00,30.0,Default Resource-000009,True
188,process end event,2022-08-18 02:50:00+00:00,3,2022-08-18 02:50:00+00:00,0.0,NA,True
189,process start event,2022-08-16 15:30:00+00:00,1,2022-08-16 15:30:00+00:00,0.0,NA,True
189,A,2022-08-16 15:30:00+00:00,1,2022-08-16 16:00:00+00:00,30.0,Default Resource-000010,True
189,B,2022-08-16 16:00:00+00:00,1,2022-08-16 17:00:00+00:00,60.0,Default Resource-000007,True
189,C,2022-08-16 17:00:00+00:00,1,2022-08-16 18:00:00+00:00,60.0,Default Resource-000004,True
189,D,2022-08-16 18:00:00+00:00,1,2022-08-17 10:30:00+00:00,990.0,Default Resource-000001,True
189,F,2022-08-17 11:30:00+00:00,2,2022-08-17 12:00:00+00:00,30.0,Default Resource-000005,True
189,process end event,2022-08-17 12:00:00+00:00,2,2022-08-17 12:00:00+00:00,0.0,NA,True
190,process start event,2022-08-16 16:00:00+00:00,1,2022-08-16 16:00:00+00:00,0.0,NA,True
190,A,2022-08-16 16:00:00+00:00,1,2022-08-16 16:30:00+00:00,30.0,Default Resource-000006,True
190,B,2022-08-16 16:30:00+00:00,1,2022-08-16 17:20:00+00:00,50.0,Default Resource-000003,True
190,C,2022-08-16 17:20:00+00:00,1,2022-08-16 18:50:00+00:00,90.0,Default Resource-000010,True
190,D,2022-08-16 18:50:00+00:00,1,2022-08-16 19:20:00+00:00,30.0,Default Resource-000007,True
190,F,2022-08-16 20:20:00+00:00,1,2022-08-16 20:50:00+00:00,30.0,Default Resource-000001,True
190,process end event,2022-08-16 20:50:00+00:00,1,2022-08-16 20:50:00+00:00,0.0,NA,True
191,process start event,2022-08-16 16:30:00+00:00,1,2022-08-16 16:30:00+00:00,0.0,NA,False
191,A,2022-08-16 16:30:00+00:00,1,2022-08-16 17:00:00+00:00,30.0,Default Resource-000002,False
191,B,2022-08-16 17:00:00+00:00,1,2022-08-16 17:40:00+00:00,40.0,Default Resource-000009,False
191,C,2022-08-16 17:40:00+00:00,1,2022-08-16 18:40:00+00:00,60.0,Default Resource-000006,False
191,D,2022-08-16 18:40:00+00:00,1,2022-08-16 19:10:00+00:00,30.0,Default Resource-000003,False
191,E,2022-08-16 19:10:00+00:00,1,2022-08-16 19:40:00+00:00,30.0,Default Resource-000010,False
191,F,2022-08-16 19:40:00+00:00,1,2022-08-16 20:10:00+00:00,30.0,Default Resource-000007,False
191,process end event,2022-08-16 20:10:00+00:00,1,2022-08-16 20:10:00+00:00,0.0,NA,False
192,process start event,2022-08-16 17:00:00+00:00,1,2022-08-16 17:00:00+00:00,0.0,NA,True
192,A,2022-08-16 17:00:00+00:00,1,2022-08-17 09:30:00+00:00,990.0,Default Resource-000008,True
192,B,2022-08-17 09:30:00+00:00,2,2022-08-17 10:00:00+00:00,30.0,Default Resource-000005,True
192,C,2022-08-17 10:00:00+00:00,2,2022-08-17 10:30:00+00:00,30.0,Default Resource-000002,True
192,D,2022-08-17 10:30:00+00:00,2,2022-08-17 11:00:00+00:00,30.0,Default Resource-000009,True
192,F,2022-08-17 12:00:00+00:00,2,2022-08-17 12:30:00+00:00,30.0,Default Resource-000003,True
192,process end event,2022-08-17 12:30:00+00:00,2,2022-08-17 12:30:00+00:00,0.0,NA,True
193,process start event,2022-08-17 09:30:00+00:00,2,2022-08-17 09:30:00+00:00,0.0,NA,False
193,A,2022-08-17 09:30:00+00:00,2,2022-08-17 10:00:00+00:00,30.0,Default Resource-000004,False
193,B,2022-08-17 10:00:00+00:00,2,2022-08-17 10:40:00+00:00,40.0,Default Resource-000001,False
193,C,2022-08-17 10:40:00+00:00,2,2022-08-17 11:40:00+00:00,60.0,Default Resource-000008,False
193,D,2022-08-17 11:40:00+00:00,2,2022-08-17 12:10:00+00:00,30.0,Default Resource-000005,False
193,E,2022-08-17 12:10:00+00:00,2,2022-08-17 12:40:00+00:00,30.0,Default Resource-000002,False
193,F,2022-08-17 12:40:00+00:00,2,2022-08-17 13:10:00+00:00,30.0,Default Resource-000009,False
193,process end event,2022-08-17 13:10:00+00:00,2,2022-08-17 13:10:00+00:00,0.0,NA,False
194,process start event,2022-08-17 10:00:00+00:00,2,2022-08-17 10:00:00+00:00,0.0,NA,True
194,A,2022-08-17 10:00:00+00:00,2,2022-08-17 10:30:00+00:00,30.0,Default Resource-000010,True
194,B,2022-08-17 10:30:00+00:00,2,2022-08-17 11:20:00+00:00,50.0,Default Resource-000007,True
194,C,2022-08-17 11:20:00+00:00,2,2022-08-17 12:50:00+00:00,90.0,Default Resource-000004,True
194,D,2022-08-17 12:50:00+00:00,2,2022-08-17 13:20:00+00:00,30.0,Default Resource-000001,True
194,F,2022-08-17 14:20:00+00:00,2,2022-08-17 14:50:00+00:00,30.0,Default Resource-000005,True
194,process end event,2022-08-17 14:50:00+00:00,2,2022-08-17 14:50:00+00:00,0.0,NA,True
195,process start event,2022-08-17 10:30:00+00:00,2,2022-08-17 10:30:00+00:00,0.0,NA,False
195,A,2022-08-17 10:30:00+00:00,2,2022-08-17 11:00:00+00:00,30.0,Default Resource-000006,False
195,B,2022-08-17 11:00:00+00:00,2,2022-08-17 12:00:00+00:00,60.0,Default Resource-000003,False
195,C,2022-08-17 12:00:00+00:00,2,2022-08-17 13:00:00+00:00,60.0,Default Resource-000010,False
195,D,2022-08-17 13:00:00+00:00,2,2022-08-17 13:30:00+00:00,30.0,Default Resource-000007,False
195,E,2022-08-17 13:30:00+00:00,2,2022-08-17 14:00:00+00:00,30.0,Default Resource-000004,False
195,F,2022-08-17 14:00:00+00:00,2,2022-08-17 14:30:00+00:00,30.0,Default Resource-000001,False
195,process end event,2022-08-17 14:30:00+00:00,2,2022-08-17 14:30:00+00:00,0.0,NA,False
196,process start event,2022-08-17 11:00:00+00:00,2,2022-08-17 11:00:00+00:00,0.0,NA,False
196,A,2022-08-17 11:00:00+00:00,2,2022-08-17 11:30:00+00:00,30.0,Default Resource-000002,False
196,B,2022-08-17 11:30:00+00:00,2,2022-08-17 12:20:00+00:00,50.0,Default Resource-000009,False
196,C,2022-08-17 12:20:00+00:00,2,2022-08-17 12:50:00+00:00,30.0,Default Resource-000006,False
196,D,2022-08-17 12:50:00+00:00,2,2022-08-17 13:20:00+00:00,30.0,Default Resource-000003,False
196,E,2022-08-17 13:20:00+00:00,2,2022-08-17 13:50:00+00:00,30.0,Default Resource-000010,False
196,F,2022-08-17 13:50:00+00:00,2,2022-08-17 14:20:00+00:00,30.0,Default Resource-000007,False
196,process end event,2022-08-17 14:20:00+00:00,2,2022-08-17 14:20:00+00:00,0.0,NA,False
197,process start event,2022-08-17 11:30:00+00:00,2,2022-08-17 11:30:00+00:00,0.0,NA,False
197,A,2022-08-17 11:30:00+00:00,2,2022-08-17 12:00:00+00:00,30.0,Default Resource-000008,False
197,B,2022-08-17 12:00:00+00:00,2,2022-08-17 12:40:00+00:00,40.0,Default Resource-000005,False
197,C,2022-08-17 12:40:00+00:00,2,2022-08-17 13:40:00+00:00,60.0,Default Resource-000002,False
197,D,2022-08-17 13:40:00+00:00,2,2022-08-17 14:10:00+00:00,30.0,Default Resource-000009,False
197,E,2022-08-17 14:10:00+00:00,2,2022-08-17 14:40:00+00:00,30.0,Default Resource-000006,False
197,F,2022-08-17 14:40:00+00:00,2,2022-08-17 15:10:00+00:00,30.0,Default Resource-000003,False
197,process end event,2022-08-17 15:10:00+00:00,2,2022-08-17 15:10:00+00:00,0.0,NA,False
198,process start event,2022-08-17 12:00:00+00:00,2,2022-08-17 12:00:00+00:00,0.0,NA,False
198,A,2022-08-17 12:00:00+00:00,2,2022-08-17 12:30:00+00:00,30.0,Default Resource-000004,False
198,B,2022-08-17 12:30:00+00:00,2,2022-08-17 13:00:00+00:00,30.0,Default Resource-000001,False
198,C,2022-08-17 13:00:00+00:00,2,2022-08-17 14:30:00+00:00,90.0,Default Resource-000008,False
198,D,2022-08-17 14:30:00+00:00,2,2022-08-17 15:00:00+00:00,30.0,Default Resource-000005,False
198,E,2022-08-17 15:00:00+00:00,2,2022-08-17 15:30:00+00:00,30.0,Default Resource-000002,False
198,F,2022-08-17 15:30:00+00:00,2,2022-08-17 16:00:00+00:00,30.0,Default Resource-000009,False
198,process end event,2022-08-17 16:00:00+00:00,2,2022-08-17 16:00:00+00:00,0.0,NA,False
199,process start event,2022-08-17 12:30:00+00:00,2,2022-08-17 12:30:00+00:00,0.0,NA,False
199,A,2022-08-17 12:30:00+00:00,2,2022-08-17 13:00:00+00:00,30.0,Default Resource-000010,False
199,B,2022-08-17 13:00:00+00:00,2,2022-08-17 13:40:00+00:00,40.0,Default Resource-000007,False
199,C,2022-08-17 13:40:00+00:00,2,2022-08-17 14:40:00+00:00,60.0,Default Resource-000004,False
199,D,2022-08-17 14:40:00+00:00,2,2022-08-17 15:10:00+00:00,30.0,Default Resource-000001,False
199,E,2022-08-17 15:10:00+00:00,2,2022-08-17 15:40:00+00:00,30.0,Default Resource-000008,False
199,F,2022-08-17 15:40:00+00:00,2,2022-08-17 16:10:00+00:00,30.0,Default Resource-000005,False
199,process end event,2022-08-17 16:10:00+00:00,2,2022-08-17 16:10:00+00:00,0.0,NA,False
200,process start event,2022-08-17 13:00:00+00:00,2,2022-08-17 13:00:00+00:00,0.0,NA,False
200,A,2022-08-17 13:00:00+00:00,2,2022-08-17 13:30:00+00:00,30.0,Default Resource-000006,False
200,B,2022-08-17 13:30:00+00:00,2,2022-08-17 14:20:00+00:00,50.0,Default Resource-000003,False
200,C,2022-08-17 14:20:00+00:00,2,2022-08-17 14:50:00+00:00,30.0,Default Resource-000010,False
200,D,2022-08-17 14:50:00+00:00,2,2022-08-17 15:20:00+00:00,30.0,Default Resource-000007,False
200,E,2022-08-17 15:20:00+00:00,2,2022-08-17 15:50:00+00:00,30.0,Default Resource-000004,False
200,F,2022-08-17 15:50:00+00:00,2,2022-08-17 16:20:00+00:00,30.0,Default Resource-000001,False
200,process end event,2022-08-17 16:20:00+00:00,2,2022-08-17 16:20:00+00:00,0.0,NA,False
201,process start event,2022-08-17 13:30:00+00:00,2,2022-08-17 13:30:00+00:00,0.0,NA,False
201,A,2022-08-17 13:30:00+00:00,2,2022-08-17 14:00:00+00:00,30.0,Default Resource-000002,False
201,B,2022-08-17 14:00:00+00:00,2,2022-08-17 15:00:00+00:00,60.0,Default Resource-000009,False
201,C,2022-08-17 15:00:00+00:00,2,2022-08-17 16:00:00+00:00,60.0,Default Resource-000006,False
201,D,2022-08-17 16:00:00+00:00,2,2022-08-17 16:30:00+00:00,30.0,Default Resource-000003,False
201,E,2022-08-17 16:30:00+00:00,2,2022-08-17 17:00:00+00:00,30.0,Default Resource-000010,False
201,F,2022-08-17 17:00:00+00:00,2,2022-08-17 17:30:00+00:00,30.0,Default Resource-000007,False
201,process end event,2022-08-17 17:30:00+00:00,2,2022-08-17 17:30:00+00:00,0.0,NA,False
202,process start event,2022-08-17 14:00:00+00:00,2,2022-08-17 14:00:00+00:00,0.0,NA,True
202,A,2022-08-17 14:00:00+00:00,2,2022-08-17 14:30:00+00:00,30.0,Default Resource-000008,True
202,B,2022-08-17 14:30:00+00:00,2,2022-08-17 15:20:00+00:00,50.0,Default Resource-000005,True
202,C,2022-08-17 15:20:00+00:00,2,2022-08-17 16:50:00+00:00,90.0,Default Resource-000002,True
202,D,2022-08-17 16:50:00+00:00,2,2022-08-17 17:20:00+00:00,30.0,Default Resource-000009,True
202,F,2022-08-17 18:20:00+00:00,2,2022-08-17 18:50:00+00:00,30.0,Default Resource-000003,True
202,process end event,2022-08-17 18:50:00+00:00,2,2022-08-17 18:50:00+00:00,0.0,NA,True
203,process start event,2022-08-17 14:30:00+00:00,2,2022-08-17 14:30:00+00:00,0.0,NA,True
203,A,2022-08-17 14:30:00+00:00,2,2022-08-17 15:00:00+00:00,30.0,Default Resource-000004,True
203,B,2022-08-17 15:00:00+00:00,2,2022-08-17 15:40:00+00:00,40.0,Default Resource-000001,True
203,C,2022-08-17 15:40:00+00:00,2,2022-08-17 16:40:00+00:00,60.0,Default Resource-000008,True
203,D,2022-08-17 16:40:00+00:00,2,2022-08-17 17:10:00+00:00,30.0,Default Resource-000005,True
203,F,2022-08-17 18:10:00+00:00,2,2022-08-18 10:40:00+00:00,990.0,Default Resource-000009,True
203,process end event,2022-08-18 10:40:00+00:00,3,2022-08-18 10:40:00+00:00,0.0,NA,True
204,process start event,2022-08-17 15:00:00+00:00,2,2022-08-17 15:00:00+00:00,0.0,NA,True
204,A,2022-08-17 15:00:00+00:00,2,2022-08-17 15:30:00+00:00,30.0,Default Resource-000010,True
204,B,2022-08-17 15:30:00+00:00,2,2022-08-17 16:00:00+00:00,30.0,Default Resource-000007,True
204,C,2022-08-17 16:00:00+00:00,2,2022-08-17 16:30:00+00:00,30.0,Default Resource-000004,True
204,D,2022-08-17 16:30:00+00:00,2,2022-08-17 17:00:00+00:00,30.0,Default Resource-000001,True
204,F,2022-08-19 02:00:00+00:00,4,2022-08-19 02:30:00+00:00,30.0,Default Resource-000005,True
204,process end event,2022-08-19 02:30:00+00:00,4,2022-08-19 02:30:00+00:00,0.0,NA,True
205,process start event,2022-08-17 15:30:00+00:00,2,2022-08-17 15:30:00+00:00,0.0,NA,True
205,A,2022-08-17 15:30:00+00:00,2,2022-08-17 16:00:00+00:00,30.0,Default Resource-000006,True
205,B,2022-08-17 16:00:00+00:00,2,2022-08-17 16:40:00+00:00,40.0,Default Resource-000003,True
205,C,2022-08-17 16:40:00+00:00,2,2022-08-17 17:40:00+00:00,60.0,Default Resource-000010,True
205,D,2022-08-17 17:40:00+00:00,2,2022-08-18 10:10:00+00:00,990.0,Default Resource-000007,True
205,F,2022-08-18 11:10:00+00:00,3,2022-08-18 11:40:00+00:00,30.0,Default Resource-000001,True
205,process end event,2022-08-18 11:40:00+00:00,3,2022-08-18 11:40:00+00:00,0.0,NA,True
206,process start event,2022-08-17 16:00:00+00:00,2,2022-08-17 16:00:00+00:00,0.0,NA,True
206,A,2022-08-17 16:00:00+00:00,2,2022-08-17 16:30:00+00:00,30.0,Default Resource-000002,True
206,B,2022-08-17 16:30:00+00:00,2,2022-08-17 17:20:00+00:00,50.0,Default Resource-000009,True
206,C,2022-08-17 17:20:00+00:00,2,2022-08-17 18:50:00+00:00,90.0,Default Resource-000006,True
206,D,2022-08-17 18:50:00+00:00,2,2022-08-17 19:20:00+00:00,30.0,Default Resource-000003,True
206,F,2022-08-17 20:20:00+00:00,2,2022-08-17 20:50:00+00:00,30.0,Default Resource-000007,True
206,process end event,2022-08-17 20:50:00+00:00,2,2022-08-17 20:50:00+00:00,0.0,NA,True
207,process start event,2022-08-17 16:30:00+00:00,2,2022-08-17 16:30:00+00:00,0.0,NA,False
207,A,2022-08-17 16:30:00+00:00,2,2022-08-17 17:00:00+00:00,30.0,Default Resource-000008,False
207,B,2022-08-17 17:00:00+00:00,2,2022-08-17 18:00:00+00:00,60.0,Default Resource-000005,False
207,C,2022-08-17 18:00:00+00:00,2,2022-08-17 19:00:00+00:00,60.0,Default Resource-000002,False
207,D,2022-08-17 19:00:00+00:00,2,2022-08-17 19:30:00+00:00,30.0,Default Resource-000009,False
207,E,2022-08-17 19:30:00+00:00,2,2022-08-17 20:00:00+00:00,30.0,Default Resource-000006,False
207,F,2022-08-17 20:00:00+00:00,2,2022-08-17 20:30:00+00:00,30.0,Default Resource-000003,False
207,process end event,2022-08-17 20:30:00+00:00,2,2022-08-17 20:30:00+00:00,0.0,NA,False
208,process start event,2022-08-17 17:00:00+00:00,2,2022-08-17 17:00:00+00:00,0.0,NA,True
208,A,2022-08-17 17:00:00+00:00,2,2022-08-18 09:30:00+00:00,990.0,Default Resource-000004,True
