trace_id,event:concept:name@A,event:concept:name@B,event:concept:name@C,event:concept:name@D,event:concept:name@E,event:concept:name@F,event:concept:name@process end event,event:concept:name@process start event,event:event_name@A,event:event_name@B,event:event_name@C,event:event_name@D,event:event_name@E,event:event_name@F,event:event_name@process end event,event:event_name@process start event,event:@@index,event:start_weekday,event:trace_id,event:resource,event:duration,succession:concept:name@A#B,succession:concept:name@B#C,succession:concept:name@C#D,succession:concept:name@D#E,succession:concept:name@D#F,succession:concept:name@E#F,succession:concept:name@F#process end event,succession:concept:name@process start event#A,trace:cycle_time,adapted
188,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2043,3,268,,0.0,1,1,1,0,1,0,1,1,2212.4695663,True
189,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2050,2,269,,0.0,1,1,1,0,1,0,1,1,1299.03694295,True
190,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,213,2,27,,0.0,1,1,1,0,1,0,1,1,289.10147943333334,True
191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2058,1,270,,0.0,1,1,1,1,0,1,1,1,220.36129626666667,False
192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2066,1,271,,0.0,1,1,1,1,0,1,1,1,1151.9708484166667,True
193,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2073,2,272,,0.0,1,1,1,0,1,0,1,1,210.80023855,False
194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2081,2,273,,0.0,1,1,1,1,0,1,1,1,295.6206576166667,True
195,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2088,2,274,,0.0,1,1,1,0,1,0,1,1,237.34741036666668,False
196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2096,2,275,,0.0,1,1,1,1,0,1,1,1,199.5314619,False
197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2104,2,276,,0.0,1,1,1,1,0,1,1,1,218.88827125,False
198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2112,2,277,,0.0,1,1,1,1,0,1,1,1,239.09859551666668,False
199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2120,2,278,,0.0,1,1,1,1,0,1,1,1,227.2662585,False
200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2128,2,279,,0.0,1,1,1,1,0,1,1,1,199.1904806,False
201,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,220,3,28,,0.0,1,1,1,0,1,0,1,1,235.16089766666667,False
202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2136,2,280,,0.0,1,1,1,1,0,1,1,1,285.6400297833333,True
203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2144,2,281,,0.0,1,1,1,1,0,1,1,1,1153.04945595,True
204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2152,2,282,,0.0,1,1,1,1,0,1,1,1,2170.6111664166665,True
205,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2159,3,283,,0.0,1,1,1,0,1,0,1,1,1284.4372867166667,True
206,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2166,4,284,,0.0,1,1,1,0,1,0,1,1,303.714669,True
207,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2173,3,285,,0.0,1,1,1,0,1,0,1,1,243.57668896666667,False
208,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2180,2,286,,0.0,1,1,1,0,1,0,1,1,1270.6262369666667,True
209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2188,2,287,,0.0,1,1,1,1,0,1,1,1,221.18189881666666,False
210,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2195,3,288,,0.0,1,1,1,0,1,0,1,1,240.3181564,False
211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2203,3,289,,0.0,1,1,1,1,0,1,1,1,230.39574235,False
212,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,227,2,29,,0.0,1,1,1,0,1,0,1,1,189.91992821666668,False
213,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2210,3,290,,0.0,1,1,1,0,1,0,1,1,239.12662315,False
214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2218,3,291,,0.0,1,1,1,1,0,1,1,1,283.68864076666665,True
215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2226,3,292,,0.0,1,1,1,1,0,1,1,1,209.46057585,False
216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2234,3,293,,0.0,1,1,1,1,0,1,1,1,179.76331115,False
217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2242,3,294,,0.0,1,1,1,1,0,1,1,1,212.53409166666665,False
218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2250,3,295,,0.0,1,1,1,1,0,1,1,1,293.1122088833333,True
219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2258,3,296,,0.0,1,1,1,1,0,1,1,1,1195.6354334333334,True
220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2266,3,297,,0.0,1,1,1,1,0,1,1,1,2224.8393241666668,True
221,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2273,3,298,,0.0,1,1,1,0,1,0,1,1,1218.2514521833334,True
222,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2280,4,299,,0.0,1,1,1,0,1,0,1,1,249.0736919,False
223,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,0,3,,0.0,1,1,1,1,0,1,1,1,217.54385435,False
224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,235,1,30,,0.0,1,1,1,1,0,1,1,1,1040.81577255,True
225,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2287,5,300,,0.0,1,1,1,0,1,0,1,1,242.66170708333334,False
226,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2294,4,301,,0.0,1,1,1,0,1,0,1,1,296.3527162666667,True
227,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2301,3,302,,0.0,1,1,1,0,1,0,1,1,217.61761985,False
228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2309,3,303,,0.0,1,1,1,1,0,1,1,1,184.0085702,False
229,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2316,4,304,,0.0,1,1,1,0,1,0,1,1,220.5767995,False
230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2324,4,305,,0.0,1,1,1,1,0,1,1,1,286.06871235,True
231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2332,4,306,,0.0,1,1,1,1,0,1,1,1,234.39656778333332,False
232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2340,4,307,,0.0,1,1,1,1,0,1,1,1,200.72995513333333,False
233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2348,4,308,,0.0,1,1,1,1,0,1,1,1,218.04007601666666,False
234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2356,4,309,,0.0,1,1,1,1,0,1,1,1,236.42181068333332,False
235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,243,1,31,,0.0,1,1,1,1,0,1,1,1,4159.541192,True
236,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2363,4,310,,0.0,1,1,1,0,1,0,1,1,7936.199062966667,True
237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2371,4,311,,0.0,1,1,1,1,0,1,1,1,3713.6820794833334,True
238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2379,4,312,,0.0,1,1,1,1,0,1,1,1,242.56778633333334,False
239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2387,4,313,,0.0,1,1,1,1,0,1,1,1,222.7626524,False
240,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2394,4,314,,0.0,1,1,1,0,1,0,1,1,3733.1975355166664,True
241,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2401,0,315,,0.0,1,1,1,0,1,0,1,1,216.92604176666666,False
242,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2408,3,316,,0.0,1,1,1,0,1,0,1,1,284.31835191666664,True
243,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2415,0,317,,0.0,1,1,1,0,1,0,1,1,238.29619118333332,False
244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2423,4,318,,0.0,1,1,1,1,0,1,1,1,194.59834743333334,False
245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2431,4,319,,0.0,1,1,1,1,0,1,1,1,221.81334376666666,False
246,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,250,2,32,,0.0,1,1,1,0,1,0,1,1,231.20900026666666,False
247,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2438,0,320,,0.0,1,1,1,0,1,0,1,1,228.31606736666666,False
248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2446,0,321,,0.0,1,1,1,1,0,1,1,1,208.39849676666665,False
249,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2453,0,322,,0.0,1,1,1,0,1,0,1,1,237.74085953333332,False
250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2461,0,323,,0.0,1,1,1,1,0,1,1,1,286.22241906666665,True
251,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2469,0,324,,0.0,1,1,1,1,0,1,1,1,1261.7876203333333,True
252,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2477,0,325,,0.0,1,1,1,1,0,1,1,1,2088.52331495,True
253,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2484,0,326,,0.0,1,1,1,0,1,0,1,1,1218.7167981333334,True
254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2492,0,327,,0.0,1,1,1,1,0,1,1,1,294.36581471666665,True
255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2500,0,328,,0.0,1,1,1,1,0,1,1,1,240.92452158333333,False
256,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2508,0,329,,0.0,1,1,1,1,0,1,1,1,1236.5739037833334,True
257,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,258,2,33,,0.0,1,1,1,1,0,1,1,1,213.70179626666666,False
258,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2515,0,330,,0.0,1,1,1,0,1,0,1,1,236.6225649,False
259,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2522,1,331,,0.0,1,1,1,0,1,0,1,1,217.48308553333334,False
260,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2529,2,332,,0.0,1,1,1,0,1,0,1,1,204.15796011666666,False
261,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2536,1,333,,0.0,1,1,1,0,1,0,1,1,232.40111388333332,False
262,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2543,0,334,,0.0,1,1,1,0,1,0,1,1,300.6397358,True
263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2551,0,335,,0.0,1,1,1,1,0,1,1,1,215.65913701666668,False
264,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2558,1,336,,0.0,1,1,1,0,1,0,1,1,180.68737963333334,False
265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2566,1,337,,0.0,1,1,1,1,0,1,1,1,208.19402841666667,False
266,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2573,1,338,,0.0,1,1,1,0,1,0,1,1,288.10386925,True
267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2581,1,339,,0.0,1,1,1,1,0,1,1,1,1250.9710742666666,True
268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,266,2,34,,0.0,1,1,1,1,0,1,1,1,2330.491467683333,True
269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2589,1,340,,0.0,1,1,1,1,0,1,1,1,1216.03282055,True
270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2597,1,341,,0.0,1,1,1,1,0,1,1,1,235.48130798333332,False
271,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2605,1,342,,0.0,1,1,1,1,0,1,1,1,215.45153893333332,False
272,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2613,1,343,,0.0,1,1,1,1,0,1,1,1,1174.4182125666666,True
273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2621,1,344,,0.0,1,1,1,1,0,1,1,1,239.70457553333333,False
274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2629,1,345,,0.0,1,1,1,1,0,1,1,1,298.1013867,True
275,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2636,1,346,,0.0,1,1,1,0,1,0,1,1,218.69595265,False
276,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2643,2,347,,0.0,1,1,1,0,1,0,1,1,178.81756781666667,False
277,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2650,2,348,,0.0,1,1,1,0,1,0,1,1,227.22809526666666,False
278,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2657,2,349,,0.0,1,1,1,0,1,0,1,1,248.76276145,False
279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,274,2,35,,0.0,1,1,1,1,0,1,1,1,244.1296587,False
280,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2664,1,350,,0.0,1,1,1,0,1,0,1,1,187.42445706666666,False
281,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2672,1,351,,0.0,1,1,1,1,0,1,1,1,209.49287176666667,False
282,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2679,2,352,,0.0,1,1,1,0,1,0,1,1,238.99471481666666,False
283,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2687,2,353,,0.0,1,1,1,1,0,1,1,1,1250.1936443833333,True
284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2695,2,354,,0.0,1,1,1,1,0,1,1,1,2285.099248666667,True
285,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2703,2,355,,0.0,1,1,1,1,0,1,1,1,1250.6869388,True
286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2711,2,356,,0.0,1,1,1,1,0,1,1,1,299.38549271666665,True
287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2719,2,357,,0.0,1,1,1,1,0,1,1,1,233.39130433333332,False
288,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2726,2,358,,0.0,1,1,1,0,1,0,1,1,1190.3734857333334,True
289,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2734,2,359,,0.0,1,1,1,1,0,1,1,1,219.0631897,False
290,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,282,2,36,,0.0,1,1,1,1,0,1,1,1,297.5113853666667,True
291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2742,2,360,,0.0,1,1,1,1,0,1,1,1,234.14071741666666,False
292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2750,2,361,,0.0,1,1,1,1,0,1,1,1,201.91707071666667,False
293,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2757,2,362,,0.0,1,1,1,0,1,0,1,1,206.29402858333333,False
294,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2764,3,363,,0.0,1,1,1,0,1,0,1,1,245.3884931,False
295,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2771,3,364,,0.0,1,1,1,0,1,0,1,1,211.2926756,False
296,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2778,3,365,,0.0,1,1,1,0,1,0,1,1,211.39049065,False
297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2786,2,366,,0.0,1,1,1,1,0,1,1,1,247.08057421666666,False
298,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2794,2,367,,0.0,1,1,1,1,0,1,1,1,295.02153911666664,True
299,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2801,3,368,,0.0,1,1,1,0,1,0,1,1,1183.5081753833333,True
300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2809,3,369,,0.0,1,1,1,1,0,1,1,1,2116.8854292833335,True
301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,290,2,37,,0.0,1,1,1,1,0,1,1,1,1240.5603917166666,True
302,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2816,3,370,,0.0,1,1,1,0,1,0,1,1,293.49047555,True
303,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2824,3,371,,0.0,1,1,1,1,0,1,1,1,232.18211153333334,False
304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2832,3,372,,0.0,1,1,1,1,0,1,1,1,1149.5243154666666,True
305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2840,3,373,,0.0,1,1,1,1,0,1,1,1,217.05216343333333,False
306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2848,3,374,,0.0,1,1,1,1,0,1,1,1,241.27745561666666,False
307,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2856,3,375,,0.0,1,1,1,1,0,1,1,1,221.04471088333332,False
308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2864,3,376,,0.0,1,1,1,1,0,1,1,1,198.65577583333334,False
309,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2872,3,377,,0.0,1,1,1,1,0,1,1,1,246.84632695,False
310,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2880,3,378,,0.0,1,1,1,1,0,1,1,1,293.37207086666666,True
311,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2887,4,379,,0.0,1,1,1,0,1,0,1,1,219.00974008333333,False
312,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,297,2,38,,0.0,1,1,1,0,1,0,1,1,176.70191015,False
313,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2894,5,380,,0.0,1,1,1,0,1,0,1,1,219.77254936666668,False
314,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2901,4,381,,0.0,1,1,1,0,1,0,1,1,283.77760171666665,True
315,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2908,3,382,,0.0,1,1,1,0,1,0,1,1,3807.7031901166665,True
316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2916,3,383,,0.0,1,1,1,1,0,1,1,1,8170.69443455,True
317,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2923,4,384,,0.0,1,1,1,0,1,0,1,1,4643.01109365,True
318,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2931,4,385,,0.0,1,1,1,1,0,1,1,1,235.69086571666668,False
319,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2938,4,386,,0.0,1,1,1,0,1,0,1,1,225.87378768333335,False
320,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2945,4,387,,0.0,1,1,1,0,1,0,1,1,4047.9745089666667,True
321,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2953,4,388,,0.0,1,1,1,1,0,1,1,1,240.10571178333333,False
322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2961,4,389,,0.0,1,1,1,1,0,1,1,1,300.28998901666665,True
323,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,305,2,39,,0.0,1,1,1,1,0,1,1,1,216.05839105,False
324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2969,4,390,,0.0,1,1,1,1,0,1,1,1,180.69375616666667,False
325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2977,4,391,,0.0,1,1,1,1,0,1,1,1,218.45575608333334,False
326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2985,4,392,,0.0,1,1,1,1,0,1,1,1,292.1757001,True
327,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2993,4,393,,0.0,1,1,1,1,0,1,1,1,232.31990206666666,False
328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3001,4,394,,0.0,1,1,1,1,0,1,1,1,197.4724256,False
329,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3008,0,395,,0.0,1,1,1,0,1,0,1,1,216.97677686666665,False
330,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3015,4,396,,0.0,1,1,1,0,1,0,1,1,280.61709943333335,True
331,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3022,0,397,,0.0,1,1,1,0,1,0,1,1,1341.4357607666666,True
332,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3029,4,398,,0.0,1,1,1,0,1,0,1,1,1997.6267112,True
333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3037,4,399,,0.0,1,1,1,1,0,1,1,1,1270.5946293333334,True
334,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,0,4,,0.0,1,1,1,1,0,1,1,1,292.6883371166667,True
335,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,313,2,40,,0.0,1,1,1,1,0,1,1,1,225.63950738333332,False
336,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3044,0,400,,0.0,1,1,1,0,1,0,1,1,1066.5495365,True
337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3052,0,401,,0.0,1,1,1,1,0,1,1,1,231.62936451666667,False
338,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3060,0,402,,0.0,1,1,1,1,0,1,1,1,305.40868825,True
339,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3068,0,403,,0.0,1,1,1,1,0,1,1,1,247.00145273333334,False
340,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3076,0,404,,0.0,1,1,1,1,0,1,1,1,199.77298881666667,False
341,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3084,0,405,,0.0,1,1,1,1,0,1,1,1,220.57975325,False
342,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3091,0,406,,0.0,1,1,1,0,1,0,1,1,245.7200491,False
343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3099,0,407,,0.0,1,1,1,1,0,1,1,1,216.26886901666666,False
344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3107,0,408,,0.0,1,1,1,1,0,1,1,1,205.68216638333334,False
345,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3115,0,409,,0.0,1,1,1,1,0,1,1,1,239.10328185,False
346,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,321,2,41,,0.0,1,1,1,1,0,1,1,1,285.00000145,True
347,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3122,0,410,,0.0,1,1,1,0,1,0,1,1,1193.2950492666666,True
348,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3129,1,411,,0.0,1,1,1,0,1,0,1,1,1948.3158999166667,True
349,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3136,2,412,,0.0,1,1,1,0,1,0,1,1,1212.9485988666668,True
350,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3143,1,413,,0.0,1,1,1,0,1,0,1,1,282.43529236666666,True
351,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3151,0,414,,0.0,1,1,1,1,0,1,1,1,234.58092588333332,False
352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3159,0,415,,0.0,1,1,1,1,0,1,1,1,1147.8427193666666,True
353,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3166,1,416,,0.0,1,1,1,0,1,0,1,1,222.78276131666667,False
354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3174,1,417,,0.0,1,1,1,1,0,1,1,1,234.70122025,False
355,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3181,1,418,,0.0,1,1,1,0,1,0,1,1,219.09983521666666,False
356,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3189,1,419,,0.0,1,1,1,1,0,1,1,1,195.3579311,False
357,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,329,2,42,,0.0,1,1,1,1,0,1,1,1,246.07186665,False
358,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3197,1,420,,0.0,1,1,1,1,0,1,1,1,298.74453048333334,True
359,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3205,1,421,,0.0,1,1,1,1,0,1,1,1,217.19232268333334,False
360,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3212,1,422,,0.0,1,1,1,0,1,0,1,1,180.86514646666666,False
361,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3220,1,423,,0.0,1,1,1,1,0,1,1,1,224.2824619,False
362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3228,1,424,,0.0,1,1,1,1,0,1,1,1,299.61338335,True
363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3236,1,425,,0.0,1,1,1,1,0,1,1,1,1230.3652758666667,True
364,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3244,1,426,,0.0,1,1,1,1,0,1,1,1,1876.2968976333334,True
365,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3251,2,427,,0.0,1,1,1,0,1,0,1,1,1202.3552051,True
366,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3258,2,428,,0.0,1,1,1,0,1,0,1,1,243.84796245,False
367,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3265,2,429,,0.0,1,1,1,0,1,0,1,1,232.27936795,False
368,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,336,3,43,,0.0,1,1,1,0,1,0,1,1,1230.0704368833333,True
369,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3272,1,430,,0.0,1,1,1,0,1,0,1,1,237.90768621666666,False
370,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3280,1,431,,0.0,1,1,1,1,0,1,1,1,290.0792302333333,True
371,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3287,2,432,,0.0,1,1,1,0,1,0,1,1,216.56043716666667,False
372,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3295,2,433,,0.0,1,1,1,1,0,1,1,1,183.15556611666668,False
373,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3302,2,434,,0.0,1,1,1,0,1,0,1,1,225.9063099,False
374,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3310,2,435,,0.0,1,1,1,1,0,1,1,1,237.77777796666666,False
375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3318,2,436,,0.0,1,1,1,1,0,1,1,1,239.33527641666666,False
376,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3326,2,437,,0.0,1,1,1,1,0,1,1,1,191.73264266666666,False
377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3334,2,438,,0.0,1,1,1,1,0,1,1,1,228.53700458333333,False
378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3342,2,439,,0.0,1,1,1,1,0,1,1,1,223.89244508333334,False
