trace_id,event:concept:name@A,event:concept:name@B,event:concept:name@C,event:concept:name@D,event:concept:name@E,event:concept:name@F,event:concept:name@process end event,event:concept:name@process start event,event:event_name@A,event:event_name@B,event:event_name@C,event:event_name@D,event:event_name@E,event:event_name@F,event:event_name@process end event,event:event_name@process start event,event:@@index,event:start_weekday,event:trace_id,event:resource,event:duration,succession:concept:name@A#B,succession:concept:name@B#C,succession:concept:name@C#D,succession:concept:name@D#E,succession:concept:name@D#F,succession:concept:name@E#F,succession:concept:name@F#process end event,succession:concept:name@process start event#A,trace:cycle_time,adapted
197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2101,2,276,,0.0,1,1,1,1,0,1,1,1,220.0,False
198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2109,2,277,,0.0,1,1,1,1,0,1,1,1,240.0,False
199,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2116,2,278,,0.0,1,1,1,0,1,0,1,1,220.0,False
200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2124,2,279,,0.0,1,1,1,1,0,1,1,1,200.0,False
201,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,220,3,28,,0.0,1,1,1,0,1,0,1,1,240.0,False
202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2132,2,280,,0.0,1,1,1,1,0,1,1,1,290.0,True
203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2140,2,281,,0.0,1,1,1,1,0,1,1,1,1210.0,True
204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2148,2,282,,0.0,1,1,1,1,0,1,1,1,2130.0,True
205,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2155,3,283,,0.0,1,1,1,0,1,0,1,1,1210.0,True
206,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2162,4,284,,0.0,1,1,1,0,1,0,1,1,290.0,True
207,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2169,3,285,,0.0,1,1,1,0,1,0,1,1,240.0,False
208,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2176,2,286,,0.0,1,1,1,0,1,0,1,1,1190.0,True
209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2184,2,287,,0.0,1,1,1,1,0,1,1,1,220.0,False
210,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2191,3,288,,0.0,1,1,1,0,1,0,1,1,240.0,False
211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2199,3,289,,0.0,1,1,1,1,0,1,1,1,220.0,False
212,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,227,2,29,,0.0,1,1,1,0,1,0,1,1,200.0,False
213,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2206,3,290,,0.0,1,1,1,0,1,0,1,1,240.0,False
214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2214,3,291,,0.0,1,1,1,1,0,1,1,1,290.0,True
215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2222,3,292,,0.0,1,1,1,1,0,1,1,1,220.0,False
216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2230,3,293,,0.0,1,1,1,1,0,1,1,1,180.0,False
217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2238,3,294,,0.0,1,1,1,1,0,1,1,1,220.0,False
218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2246,3,295,,0.0,1,1,1,1,0,1,1,1,290.0,True
219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2254,3,296,,0.0,1,1,1,1,0,1,1,1,1230.0,True
220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2262,3,297,,0.0,1,1,1,1,0,1,1,1,2150.0,True
221,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2269,3,298,,0.0,1,1,1,0,1,0,1,1,1210.0,True
222,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2276,4,299,,0.0,1,1,1,0,1,0,1,1,240.0,False
223,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,0,3,,0.0,1,1,1,1,0,1,1,1,220.0,False
224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,235,1,30,,0.0,1,1,1,1,0,1,1,1,1190.0,True
225,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2283,5,300,,0.0,1,1,1,0,1,0,1,1,240.0,False
226,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2290,4,301,,0.0,1,1,1,0,1,0,1,1,290.0,True
227,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2297,3,302,,0.0,1,1,1,0,1,0,1,1,220.0,False
228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2305,3,303,,0.0,1,1,1,1,0,1,1,1,180.0,False
229,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2312,4,304,,0.0,1,1,1,0,1,0,1,1,220.0,False
230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2320,4,305,,0.0,1,1,1,1,0,1,1,1,290.0,True
231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2328,4,306,,0.0,1,1,1,1,0,1,1,1,240.0,False
232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2336,4,307,,0.0,1,1,1,1,0,1,1,1,200.0,False
233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2344,4,308,,0.0,1,1,1,1,0,1,1,1,220.0,False
234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2352,4,309,,0.0,1,1,1,1,0,1,1,1,240.0,False
235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,243,1,31,,0.0,1,1,1,1,0,1,1,1,4090.0,True
236,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2359,4,310,,0.0,1,1,1,0,1,0,1,1,7910.0,True
237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2367,4,311,,0.0,1,1,1,1,0,1,1,1,4110.0,True
238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2375,4,312,,0.0,1,1,1,1,0,1,1,1,290.0,True
239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2383,4,313,,0.0,1,1,1,1,0,1,1,1,220.0,False
240,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2390,4,314,,0.0,1,1,1,0,1,0,1,1,4050.0,True
241,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2397,0,315,,0.0,1,1,1,0,1,0,1,1,220.0,False
242,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2404,3,316,,0.0,1,1,1,0,1,0,1,1,290.0,True
243,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2411,0,317,,0.0,1,1,1,0,1,0,1,1,240.0,False
244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2419,4,318,,0.0,1,1,1,1,0,1,1,1,200.0,False
245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2427,4,319,,0.0,1,1,1,1,0,1,1,1,220.0,False
246,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,250,2,32,,0.0,1,1,1,0,1,0,1,1,240.0,False
247,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2434,0,320,,0.0,1,1,1,0,1,0,1,1,220.0,False
248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2442,0,321,,0.0,1,1,1,1,0,1,1,1,200.0,False
249,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2449,0,322,,0.0,1,1,1,0,1,0,1,1,240.0,False
250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2457,0,323,,0.0,1,1,1,1,0,1,1,1,290.0,True
251,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2465,0,324,,0.0,1,1,1,1,0,1,1,1,1210.0,True
252,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2473,0,325,,0.0,1,1,1,1,0,1,1,1,2130.0,True
253,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2480,0,326,,0.0,1,1,1,0,1,0,1,1,1210.0,True
254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2488,0,327,,0.0,1,1,1,1,0,1,1,1,290.0,True
255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2496,0,328,,0.0,1,1,1,1,0,1,1,1,240.0,False
256,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2504,0,329,,0.0,1,1,1,1,0,1,1,1,1190.0,True
257,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,258,2,33,,0.0,1,1,1,1,0,1,1,1,220.0,False
258,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2512,0,330,,0.0,1,1,1,1,0,1,1,1,240.0,False
259,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2519,1,331,,0.0,1,1,1,0,1,0,1,1,220.0,False
260,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2526,2,332,,0.0,1,1,1,0,1,0,1,1,200.0,False
261,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2533,1,333,,0.0,1,1,1,0,1,0,1,1,240.0,False
262,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2540,0,334,,0.0,1,1,1,0,1,0,1,1,290.0,True
263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2548,0,335,,0.0,1,1,1,1,0,1,1,1,220.0,False
264,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2555,1,336,,0.0,1,1,1,0,1,0,1,1,180.0,False
265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2563,1,337,,0.0,1,1,1,1,0,1,1,1,220.0,False
266,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2570,1,338,,0.0,1,1,1,0,1,0,1,1,290.0,True
267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2578,1,339,,0.0,1,1,1,1,0,1,1,1,1230.0,True
268,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,265,2,34,,0.0,1,1,1,0,1,0,1,1,2150.0,True
269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2586,1,340,,0.0,1,1,1,1,0,1,1,1,1210.0,True
270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2594,1,341,,0.0,1,1,1,1,0,1,1,1,240.0,False
271,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2602,1,342,,0.0,1,1,1,1,0,1,1,1,220.0,False
272,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2610,1,343,,0.0,1,1,1,1,0,1,1,1,1190.0,True
273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2618,1,344,,0.0,1,1,1,1,0,1,1,1,240.0,False
274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2626,1,345,,0.0,1,1,1,1,0,1,1,1,290.0,True
275,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2633,1,346,,0.0,1,1,1,0,1,0,1,1,220.0,False
276,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2640,2,347,,0.0,1,1,1,0,1,0,1,1,180.0,False
277,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2647,3,348,,0.0,1,1,1,0,1,0,1,1,220.0,False
278,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2654,2,349,,0.0,1,1,1,0,1,0,1,1,290.0,True
279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,273,2,35,,0.0,1,1,1,1,0,1,1,1,240.0,False
280,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2661,1,350,,0.0,1,1,1,0,1,0,1,1,200.0,False
281,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2669,1,351,,0.0,1,1,1,1,0,1,1,1,220.0,False
282,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2676,2,352,,0.0,1,1,1,0,1,0,1,1,240.0,False
283,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2684,2,353,,0.0,1,1,1,1,0,1,1,1,1210.0,True
284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2692,2,354,,0.0,1,1,1,1,0,1,1,1,2150.0,True
285,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2700,2,355,,0.0,1,1,1,1,0,1,1,1,1230.0,True
286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2708,2,356,,0.0,1,1,1,1,0,1,1,1,290.0,True
287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2716,2,357,,0.0,1,1,1,1,0,1,1,1,220.0,False
288,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2723,2,358,,0.0,1,1,1,0,1,0,1,1,1170.0,True
289,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2731,2,359,,0.0,1,1,1,1,0,1,1,1,220.0,False
290,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,281,2,36,,0.0,1,1,1,1,0,1,1,1,290.0,True
291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2739,2,360,,0.0,1,1,1,1,0,1,1,1,240.0,False
292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2747,2,361,,0.0,1,1,1,1,0,1,1,1,200.0,False
293,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2754,2,362,,0.0,1,1,1,0,1,0,1,1,220.0,False
294,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2761,3,363,,0.0,1,1,1,0,1,0,1,1,240.0,False
295,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2768,4,364,,0.0,1,1,1,0,1,0,1,1,220.0,False
296,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2775,3,365,,0.0,1,1,1,0,1,0,1,1,200.0,False
297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2783,2,366,,0.0,1,1,1,1,0,1,1,1,240.0,False
298,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2791,2,367,,0.0,1,1,1,1,0,1,1,1,290.0,True
299,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2798,3,368,,0.0,1,1,1,0,1,0,1,1,1210.0,True
300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2806,3,369,,0.0,1,1,1,1,0,1,1,1,2130.0,True
301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,289,2,37,,0.0,1,1,1,1,0,1,1,1,1210.0,True
302,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2813,3,370,,0.0,1,1,1,0,1,0,1,1,290.0,True
303,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2821,3,371,,0.0,1,1,1,1,0,1,1,1,240.0,False
304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2829,3,372,,0.0,1,1,1,1,0,1,1,1,1190.0,True
305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2837,3,373,,0.0,1,1,1,1,0,1,1,1,220.0,False
306,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2844,3,374,,0.0,1,1,1,0,1,0,1,1,240.0,False
307,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2852,3,375,,0.0,1,1,1,1,0,1,1,1,220.0,False
308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2860,3,376,,0.0,1,1,1,1,0,1,1,1,200.0,False
309,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2868,3,377,,0.0,1,1,1,1,0,1,1,1,240.0,False
310,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2876,3,378,,0.0,1,1,1,1,0,1,1,1,290.0,True
311,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2883,4,379,,0.0,1,1,1,0,1,0,1,1,220.0,False
312,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,296,2,38,,0.0,1,1,1,0,1,0,1,1,180.0,False
313,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2890,5,380,,0.0,1,1,1,0,1,0,1,1,220.0,False
314,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2897,4,381,,0.0,1,1,1,0,1,0,1,1,290.0,True
315,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2904,3,382,,0.0,1,1,1,0,1,0,1,1,4110.0,True
316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2912,3,383,,0.0,1,1,1,1,0,1,1,1,7910.0,True
317,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2919,4,384,,0.0,1,1,1,0,1,0,1,1,4090.0,True
318,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2927,4,385,,0.0,1,1,1,1,0,1,1,1,240.0,False
319,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2934,4,386,,0.0,1,1,1,0,1,0,1,1,220.0,False
320,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2942,4,387,,0.0,1,1,1,1,0,1,1,1,4070.0,True
321,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2950,4,388,,0.0,1,1,1,1,0,1,1,1,240.0,False
322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2958,4,389,,0.0,1,1,1,1,0,1,1,1,290.0,True
323,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,304,2,39,,0.0,1,1,1,1,0,1,1,1,220.0,False
324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2966,4,390,,0.0,1,1,1,1,0,1,1,1,180.0,False
325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2974,4,391,,0.0,1,1,1,1,0,1,1,1,220.0,False
326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2982,4,392,,0.0,1,1,1,1,0,1,1,1,290.0,True
327,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2990,4,393,,0.0,1,1,1,1,0,1,1,1,240.0,False
328,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2997,4,394,,0.0,1,1,1,0,1,0,1,1,200.0,False
329,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3004,0,395,,0.0,1,1,1,0,1,0,1,1,220.0,False
330,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3011,3,396,,0.0,1,1,1,0,1,0,1,1,240.0,False
331,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3018,0,397,,0.0,1,1,1,0,1,0,1,1,1210.0,True
332,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3025,4,398,,0.0,1,1,1,0,1,0,1,1,2150.0,True
333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3033,4,399,,0.0,1,1,1,1,0,1,1,1,1230.0,True
334,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,0,4,,0.0,1,1,1,1,0,1,1,1,290.0,True
335,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,312,2,40,,0.0,1,1,1,1,0,1,1,1,220.0,False
336,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3040,0,400,,0.0,1,1,1,0,1,0,1,1,1170.0,True
337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3048,0,401,,0.0,1,1,1,1,0,1,1,1,220.0,False
338,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3056,0,402,,0.0,1,1,1,1,0,1,1,1,290.0,True
339,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3064,0,403,,0.0,1,1,1,1,0,1,1,1,240.0,False
340,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3072,0,404,,0.0,1,1,1,1,0,1,1,1,200.0,False
341,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3080,0,405,,0.0,1,1,1,1,0,1,1,1,220.0,False
342,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3087,0,406,,0.0,1,1,1,0,1,0,1,1,240.0,False
343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3095,0,407,,0.0,1,1,1,1,0,1,1,1,220.0,False
344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3103,0,408,,0.0,1,1,1,1,0,1,1,1,200.0,False
345,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3111,0,409,,0.0,1,1,1,1,0,1,1,1,240.0,False
346,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,320,2,41,,0.0,1,1,1,1,0,1,1,1,290.0,True
347,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3118,0,410,,0.0,1,1,1,0,1,0,1,1,1210.0,True
348,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3125,1,411,,0.0,1,1,1,0,1,0,1,1,2130.0,True
349,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3132,2,412,,0.0,1,1,1,0,1,0,1,1,1210.0,True
350,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3139,1,413,,0.0,1,1,1,0,1,0,1,1,290.0,True
351,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3147,0,414,,0.0,1,1,1,1,0,1,1,1,240.0,False
352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3155,0,415,,0.0,1,1,1,1,0,1,1,1,1190.0,True
353,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3162,1,416,,0.0,1,1,1,0,1,0,1,1,220.0,False
354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3170,1,417,,0.0,1,1,1,1,0,1,1,1,240.0,False
355,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3177,1,418,,0.0,1,1,1,0,1,0,1,1,220.0,False
356,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3185,1,419,,0.0,1,1,1,1,0,1,1,1,200.0,False
357,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,328,2,42,,0.0,1,1,1,1,0,1,1,1,240.0,False
358,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3193,1,420,,0.0,1,1,1,1,0,1,1,1,290.0,True
359,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3201,1,421,,0.0,1,1,1,1,0,1,1,1,220.0,False
360,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3208,1,422,,0.0,1,1,1,0,1,0,1,1,180.0,False
361,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3216,1,423,,0.0,1,1,1,1,0,1,1,1,220.0,False
362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3224,1,424,,0.0,1,1,1,1,0,1,1,1,290.0,True
363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3232,1,425,,0.0,1,1,1,1,0,1,1,1,1230.0,True
364,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3240,1,426,,0.0,1,1,1,1,0,1,1,1,2150.0,True
365,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3247,2,427,,0.0,1,1,1,0,1,0,1,1,1210.0,True
366,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3254,3,428,,0.0,1,1,1,0,1,0,1,1,240.0,False
367,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3261,2,429,,0.0,1,1,1,0,1,0,1,1,220.0,False
368,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,335,3,43,,0.0,1,1,1,0,1,0,1,1,1190.0,True
369,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3268,1,430,,0.0,1,1,1,0,1,0,1,1,240.0,False
370,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3276,1,431,,0.0,1,1,1,1,0,1,1,1,290.0,True
371,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3283,2,432,,0.0,1,1,1,0,1,0,1,1,220.0,False
372,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3291,2,433,,0.0,1,1,1,1,0,1,1,1,180.0,False
373,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3298,2,434,,0.0,1,1,1,0,1,0,1,1,220.0,False
374,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3306,2,435,,0.0,1,1,1,1,0,1,1,1,290.0,True
375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3314,2,436,,0.0,1,1,1,1,0,1,1,1,240.0,False
376,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3322,2,437,,0.0,1,1,1,1,0,1,1,1,200.0,False
377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3330,2,438,,0.0,1,1,1,1,0,1,1,1,220.0,False
378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3338,2,439,,0.0,1,1,1,1,0,1,1,1,240.0,False
379,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,342,4,44,,0.0,1,1,1,0,1,0,1,1,1210.0,True
380,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3346,2,440,,0.0,1,1,1,1,0,1,1,1,2150.0,True
381,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3354,2,441,,0.0,1,1,1,1,0,1,1,1,1230.0,True
382,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3361,2,442,,0.0,1,1,1,0,1,0,1,1,290.0,True
383,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3368,3,443,,0.0,1,1,1,0,1,0,1,1,220.0,False
384,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3375,4,444,,0.0,1,1,1,0,1,0,1,1,1170.0,True
385,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3382,3,445,,0.0,1,1,1,0,1,0,1,1,220.0,False
386,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3389,2,446,,0.0,1,1,1,0,1,0,1,1,290.0,True
387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3397,2,447,,0.0,1,1,1,1,0,1,1,1,240.0,False
388,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3404,3,448,,0.0,1,1,1,0,1,0,1,1,200.0,False
389,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3412,3,449,,0.0,1,1,1,1,0,1,1,1,220.0,False
390,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,349,3,45,,0.0,1,1,1,0,1,0,1,1,240.0,False
391,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3420,3,450,,0.0,1,1,1,1,0,1,1,1,220.0,False
392,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3428,3,451,,0.0,1,1,1,1,0,1,1,1,200.0,False
393,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3436,3,452,,0.0,1,1,1,1,0,1,1,1,240.0,False
394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3444,3,453,,0.0,1,1,1,1,0,1,1,1,290.0,True
395,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,3451,3,454,,0.0,1,1,1,0,1,0,1,1,4090.0,True
396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3459,3,455,,0.0,1,1,1,1,0,1,1,1,7890.0,True
397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3467,3,456,,0.0,1,1,1,1,0,1,1,1,4090.0,True
