trace_id,event:event_name@A,event:event_name@B,event:event_name@C,event:event_name@D,event:event_name@E,event:event_name@F,event:event_name@I,event:event_name@process end event,event:event_name@process start event,event:concept:name@A,event:concept:name@B,event:concept:name@C,event:concept:name@D,event:concept:name@E,event:concept:name@F,event:concept:name@I,event:concept:name@process end event,event:concept:name@process start event,event:adaptation_action@insert,event:adaptation_action@no-action,event:adaptation_action@skip,event:@@index,event:@@case_index,event:start_weekday,event:resource,event:duration,event:trace_id,succession:concept:name@A#B,succession:concept:name@B#C,succession:concept:name@C#D,succession:concept:name@D#E,succession:concept:name@D#F,succession:concept:name@E#F,succession:concept:name@F#process end event,succession:concept:name@process end event#I,succession:concept:name@process start event#A,trace:cycle_time,adaptation_action
158,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1212,158,0,,0.0,240,1,1,1,0,1,0,1,0,1,260.0,skip
159,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1220,159,0,,0.0,241,1,1,1,1,0,1,1,0,1,240.0,no-action
160,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1227,160,0,,0.0,242,1,1,1,0,1,0,1,0,1,4040.0,skip
161,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1235,161,0,,0.0,243,1,1,1,1,0,1,1,0,1,220.0,no-action
162,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1243,162,0,,0.0,244,1,1,1,1,0,1,1,0,1,240.0,no-action
163,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1251,163,0,,0.0,245,1,1,1,1,0,1,1,0,1,220.0,no-action
164,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1259,164,0,,0.0,246,1,1,1,1,0,1,1,0,1,200.0,no-action
165,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1267,165,0,,0.0,247,1,1,1,1,0,1,1,0,1,240.0,no-action
166,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1275,166,0,,0.0,248,1,1,1,1,0,1,1,0,1,260.0,skip
167,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1283,167,0,,0.0,249,1,1,1,1,0,1,1,0,1,220.0,no-action
168,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1291,168,1,,0.0,25,1,1,1,1,0,1,1,0,1,210.0,insert
169,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1298,169,0,,0.0,250,1,1,1,0,1,0,1,0,1,220.0,no-action
170,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1305,170,1,,0.0,251,1,1,1,0,1,0,1,0,1,260.0,skip
171,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1312,171,1,,0.0,252,1,1,1,0,1,0,1,0,1,1200.0,skip
172,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1319,172,1,,0.0,253,1,1,1,0,1,0,1,0,1,1160.0,skip
173,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1326,173,0,,0.0,254,1,1,1,0,1,0,1,0,1,1180.0,skip
174,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1334,174,0,,0.0,255,1,1,1,1,0,1,1,0,1,240.0,no-action
175,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1341,175,1,,0.0,256,1,1,1,0,1,0,1,0,1,220.0,no-action
176,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1349,176,1,,0.0,257,1,1,1,1,0,1,1,0,1,1160.0,skip
177,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1357,177,1,,0.0,258,1,1,1,1,0,1,1,0,1,240.0,no-action
178,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1365,178,1,,0.0,259,1,1,1,1,0,1,1,0,1,260.0,skip
179,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1372,179,1,,0.0,26,1,1,1,0,1,0,1,0,1,220.0,no-action
180,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1380,180,1,,0.0,260,1,1,1,1,0,1,1,0,1,210.0,insert
181,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1388,181,1,,0.0,261,1,1,1,1,0,1,1,0,1,220.0,no-action
182,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1395,182,1,,0.0,262,1,1,1,0,1,0,1,0,1,260.0,skip
183,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1403,183,1,,0.0,263,1,1,1,1,0,1,1,0,1,240.0,no-action
184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1412,184,1,Inserted_Activity_resource,30.0,264,1,1,1,1,0,1,1,1,1,200.0,no-action
185,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1420,185,1,,0.0,265,1,1,1,1,0,1,1,0,1,220.0,no-action
186,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1427,186,1,,0.0,266,1,1,1,0,1,0,1,0,1,240.0,no-action
187,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1434,187,2,,0.0,267,1,1,1,0,1,0,1,0,1,1180.0,skip
188,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1441,188,2,,0.0,268,1,1,1,0,1,0,1,0,1,1160.0,skip
189,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1448,189,2,,0.0,269,1,1,1,0,1,0,1,0,1,1200.0,skip
190,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1455,190,2,,0.0,27,1,1,1,0,1,0,1,0,1,260.0,skip
191,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1463,191,1,,0.0,270,1,1,1,1,0,1,1,0,1,220.0,no-action
192,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1471,192,1,,0.0,271,1,1,1,1,0,1,1,0,1,1140.0,skip
193,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1478,193,2,,0.0,272,1,1,1,0,1,0,1,0,1,220.0,no-action
194,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1486,194,2,,0.0,273,1,1,1,1,0,1,1,0,1,260.0,skip
195,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1493,195,2,,0.0,274,1,1,1,0,1,0,1,0,1,240.0,no-action
196,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1501,196,2,,0.0,275,1,1,1,1,0,1,1,0,1,200.0,no-action
197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1510,197,2,Inserted_Activity_resource,30.0,276,1,1,1,1,0,1,1,1,1,220.0,no-action
198,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1518,198,2,,0.0,277,1,1,1,1,0,1,1,0,1,240.0,no-action
199,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1525,199,2,,0.0,278,1,1,1,0,1,0,1,0,1,220.0,no-action
200,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1533,200,2,,0.0,279,1,1,1,1,0,1,1,0,1,200.0,no-action
201,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1540,201,2,,0.0,28,1,1,1,0,1,0,1,0,1,240.0,no-action
202,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1548,202,2,,0.0,280,1,1,1,1,0,1,1,0,1,260.0,skip
203,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1556,203,2,,0.0,281,1,1,1,1,0,1,1,0,1,1180.0,skip
204,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1564,204,2,,0.0,282,1,1,1,1,0,1,1,0,1,1140.0,skip
205,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1571,205,3,,0.0,283,1,1,1,0,1,0,1,0,1,1180.0,skip
206,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1578,206,3,,0.0,284,1,1,1,0,1,0,1,0,1,260.0,skip
207,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1585,207,3,,0.0,285,1,1,1,0,1,0,1,0,1,240.0,no-action
208,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1592,208,2,,0.0,286,1,1,1,0,1,0,1,0,1,1160.0,skip
209,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1600,209,2,,0.0,287,1,1,1,1,0,1,1,0,1,220.0,no-action
210,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1607,210,3,,0.0,288,1,1,1,0,1,0,1,0,1,240.0,no-action
211,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1615,211,3,,0.0,289,1,1,1,1,0,1,1,0,1,220.0,no-action
212,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1622,212,2,,0.0,29,1,1,1,0,1,0,1,0,1,200.0,no-action
213,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1629,213,3,,0.0,290,1,1,1,0,1,0,1,0,1,240.0,no-action
214,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1637,214,3,,0.0,291,1,1,1,1,0,1,1,0,1,260.0,skip
215,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1645,215,3,,0.0,292,1,1,1,1,0,1,1,0,1,220.0,no-action
216,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1653,216,3,,0.0,293,1,1,1,1,0,1,1,0,1,210.0,insert
217,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1661,217,3,,0.0,294,1,1,1,1,0,1,1,0,1,220.0,no-action
218,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1669,218,3,,0.0,295,1,1,1,1,0,1,1,0,1,260.0,skip
219,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1677,219,3,,0.0,296,1,1,1,1,0,1,1,0,1,1200.0,skip
220,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1685,220,3,,0.0,297,1,1,1,1,0,1,1,0,1,1160.0,skip
221,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1692,221,3,,0.0,298,1,1,1,0,1,0,1,0,1,1180.0,skip
222,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1699,222,4,,0.0,299,1,1,1,0,1,0,1,0,1,240.0,no-action
223,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1707,223,0,,0.0,3,1,1,1,1,0,1,1,0,1,220.0,no-action
224,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1715,224,1,,0.0,30,1,1,1,1,0,1,1,0,1,1160.0,skip
225,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1722,225,4,,0.0,300,1,1,1,0,1,0,1,0,1,240.0,no-action
226,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1729,226,4,,0.0,301,1,1,1,0,1,0,1,0,1,260.0,skip
227,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1736,227,3,,0.0,302,1,1,1,0,1,0,1,0,1,220.0,no-action
228,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1744,228,3,,0.0,303,1,1,1,1,0,1,1,0,1,210.0,insert
229,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1751,229,4,,0.0,304,1,1,1,0,1,0,1,0,1,220.0,no-action
230,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1759,230,4,,0.0,305,1,1,1,1,0,1,1,0,1,260.0,skip
231,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1767,231,4,,0.0,306,1,1,1,1,0,1,1,0,1,240.0,no-action
232,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1775,232,4,,0.0,307,1,1,1,1,0,1,1,0,1,200.0,no-action
233,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1783,233,4,,0.0,308,1,1,1,1,0,1,1,0,1,220.0,no-action
234,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1791,234,4,,0.0,309,1,1,1,1,0,1,1,0,1,240.0,no-action
235,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1799,235,1,,0.0,31,1,1,1,1,0,1,1,0,1,4060.0,skip
236,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1806,236,4,,0.0,310,1,1,1,0,1,0,1,0,1,4040.0,skip
237,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1814,237,4,,0.0,311,1,1,1,1,0,1,1,0,1,4080.0,skip
238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1823,238,4,Inserted_Activity_resource,30.0,312,1,1,1,1,0,1,1,1,1,260.0,skip
239,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1831,239,4,,0.0,313,1,1,1,1,0,1,1,0,1,220.0,no-action
240,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1838,240,4,,0.0,314,1,1,1,0,1,0,1,0,1,4020.0,skip
241,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1845,241,0,,0.0,315,1,1,1,0,1,0,1,0,1,220.0,no-action
242,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1852,242,0,,0.0,316,1,1,1,0,1,0,1,0,1,260.0,skip
243,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1859,243,0,,0.0,317,1,1,1,0,1,0,1,0,1,240.0,no-action
244,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1867,244,4,,0.0,318,1,1,1,1,0,1,1,0,1,200.0,no-action
245,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1875,245,4,,0.0,319,1,1,1,1,0,1,1,0,1,220.0,no-action
246,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1882,246,2,,0.0,32,1,1,1,0,1,0,1,0,1,240.0,no-action
247,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1889,247,0,,0.0,320,1,1,1,0,1,0,1,0,1,220.0,no-action
248,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1897,248,0,,0.0,321,1,1,1,1,0,1,1,0,1,200.0,no-action
249,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1904,249,0,,0.0,322,1,1,1,0,1,0,1,0,1,240.0,no-action
250,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1912,250,0,,0.0,323,1,1,1,1,0,1,1,0,1,260.0,skip
251,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1921,251,0,Inserted_Activity_resource,30.0,324,1,1,1,1,0,1,1,1,1,1180.0,skip
252,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1929,252,0,,0.0,325,1,1,1,1,0,1,1,0,1,1140.0,skip
253,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1936,253,0,,0.0,326,1,1,1,0,1,0,1,0,1,1180.0,skip
254,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1944,254,0,,0.0,327,1,1,1,1,0,1,1,0,1,260.0,skip
255,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1952,255,0,,0.0,328,1,1,1,1,0,1,1,0,1,240.0,no-action
256,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1960,256,0,,0.0,329,1,1,1,1,0,1,1,0,1,1160.0,skip
257,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1968,257,2,,0.0,33,1,1,1,1,0,1,1,0,1,220.0,no-action
258,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1976,258,0,,0.0,330,1,1,1,1,0,1,1,0,1,240.0,no-action
259,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1983,259,1,,0.0,331,1,1,1,0,1,0,1,0,1,220.0,no-action
260,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1990,260,1,,0.0,332,1,1,1,0,1,0,1,0,1,200.0,no-action
261,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1997,261,1,,0.0,333,1,1,1,0,1,0,1,0,1,240.0,no-action
262,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2004,262,0,,0.0,334,1,1,1,0,1,0,1,0,1,260.0,skip
263,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2012,263,0,,0.0,335,1,1,1,1,0,1,1,0,1,220.0,no-action
264,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2019,264,1,,0.0,336,1,1,1,0,1,0,1,0,1,210.0,insert
265,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2027,265,1,,0.0,337,1,1,1,1,0,1,1,0,1,220.0,no-action
266,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2034,266,1,,0.0,338,1,1,1,0,1,0,1,0,1,260.0,skip
267,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2042,267,1,,0.0,339,1,1,1,1,0,1,1,0,1,1200.0,skip
268,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2049,268,2,,0.0,34,1,1,1,0,1,0,1,0,1,1160.0,skip
269,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2057,269,1,,0.0,340,1,1,1,1,0,1,1,0,1,1180.0,skip
270,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2065,270,1,,0.0,341,1,1,1,1,0,1,1,0,1,240.0,no-action
271,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2073,271,1,,0.0,342,1,1,1,1,0,1,1,0,1,220.0,no-action
272,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2081,272,1,,0.0,343,1,1,1,1,0,1,1,0,1,1160.0,skip
273,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2089,273,1,,0.0,344,1,1,1,1,0,1,1,0,1,240.0,no-action
274,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2097,274,1,,0.0,345,1,1,1,1,0,1,1,0,1,260.0,skip
275,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2104,275,1,,0.0,346,1,1,1,0,1,0,1,0,1,220.0,no-action
276,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2111,276,2,,0.0,347,1,1,1,0,1,0,1,0,1,210.0,insert
277,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2118,277,2,,0.0,348,1,1,1,0,1,0,1,0,1,220.0,no-action
278,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2125,278,2,,0.0,349,1,1,1,0,1,0,1,0,1,260.0,skip
279,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2133,279,2,,0.0,35,1,1,1,1,0,1,1,0,1,240.0,no-action
280,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2140,280,1,,0.0,350,1,1,1,0,1,0,1,0,1,200.0,no-action
281,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2148,281,1,,0.0,351,1,1,1,1,0,1,1,0,1,220.0,no-action
282,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2155,282,2,,0.0,352,1,1,1,0,1,0,1,0,1,240.0,no-action
283,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2163,283,2,,0.0,353,1,1,1,1,0,1,1,0,1,1180.0,skip
284,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2171,284,2,,0.0,354,1,1,1,1,0,1,1,0,1,1160.0,skip
285,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2179,285,2,,0.0,355,1,1,1,1,0,1,1,0,1,1200.0,skip
286,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2187,286,2,,0.0,356,1,1,1,1,0,1,1,0,1,260.0,skip
287,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2195,287,2,,0.0,357,1,1,1,1,0,1,1,0,1,220.0,no-action
288,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2202,288,2,,0.0,358,1,1,1,0,1,0,1,0,1,1140.0,skip
289,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2210,289,2,,0.0,359,1,1,1,1,0,1,1,0,1,220.0,no-action
290,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2219,290,2,Inserted_Activity_resource,30.0,36,1,1,1,1,0,1,1,1,1,260.0,skip
291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2228,291,2,Inserted_Activity_resource,30.0,360,1,1,1,1,0,1,1,1,1,240.0,no-action
292,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2236,292,2,,0.0,361,1,1,1,1,0,1,1,0,1,200.0,no-action
293,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2243,293,2,,0.0,362,1,1,1,0,1,0,1,0,1,220.0,no-action
294,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2250,294,3,,0.0,363,1,1,1,0,1,0,1,0,1,240.0,no-action
295,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2257,295,3,,0.0,364,1,1,1,0,1,0,1,0,1,220.0,no-action
296,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2264,296,3,,0.0,365,1,1,1,0,1,0,1,0,1,200.0,no-action
297,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2272,297,2,,0.0,366,1,1,1,1,0,1,1,0,1,240.0,no-action
298,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2280,298,2,,0.0,367,1,1,1,1,0,1,1,0,1,260.0,skip
299,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2287,299,3,,0.0,368,1,1,1,0,1,0,1,0,1,1180.0,skip
300,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2295,300,3,,0.0,369,1,1,1,1,0,1,1,0,1,1140.0,skip
301,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2303,301,2,,0.0,37,1,1,1,1,0,1,1,0,1,1180.0,skip
302,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2310,302,3,,0.0,370,1,1,1,0,1,0,1,0,1,260.0,skip
303,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2318,303,3,,0.0,371,1,1,1,1,0,1,1,0,1,240.0,no-action
304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2327,304,3,Inserted_Activity_resource,30.0,372,1,1,1,1,0,1,1,1,1,1160.0,skip
305,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2335,305,3,,0.0,373,1,1,1,1,0,1,1,0,1,220.0,no-action
306,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2342,306,3,,0.0,374,1,1,1,0,1,0,1,0,1,240.0,no-action
307,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2350,307,3,,0.0,375,1,1,1,1,0,1,1,0,1,220.0,no-action
308,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2358,308,3,,0.0,376,1,1,1,1,0,1,1,0,1,200.0,no-action
309,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2366,309,3,,0.0,377,1,1,1,1,0,1,1,0,1,240.0,no-action
310,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2374,310,3,,0.0,378,1,1,1,1,0,1,1,0,1,260.0,skip
311,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2381,311,4,,0.0,379,1,1,1,0,1,0,1,0,1,220.0,no-action
312,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2388,312,2,,0.0,38,1,1,1,0,1,0,1,0,1,210.0,insert
313,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2395,313,4,,0.0,380,1,1,1,0,1,0,1,0,1,220.0,no-action
314,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2402,314,4,,0.0,381,1,1,1,0,1,0,1,0,1,260.0,skip
315,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2409,315,3,,0.0,382,1,1,1,0,1,0,1,0,1,4080.0,skip
316,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2417,316,3,,0.0,383,1,1,1,1,0,1,1,0,1,4040.0,skip
317,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2424,317,4,,0.0,384,1,1,1,0,1,0,1,0,1,4060.0,skip
318,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,2432,318,4,,0.0,385,1,1,1,1,0,1,1,0,1,240.0,no-action
